"","ROI","model","npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.pvalue","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi"
"244","rh_fusiform","unconstrained","84","0.00322589180078554","50.0916478825979","21","0.000354240226035585","7328.90515648508","21","0","0.996019153606998","0.996019153606998","0.996019153606998","0.993165193598082","0.993165193598082","0.993165193598082","0.996019153606998","0.996019153606998","15975.0755763843","16000.1214003256","-31782.1511527686","-31197.7419054483","7764","-31464.6767916533","0.0612126805237558","0.0395241717164869","0.0832056317216098","0.182242388907975","0.000283773691624794","0.000366350260584876","0.022380686156692","0.022380686156692","0.0288933415871877","0.369210248458415","0.00106202906248835","0.286876587876395","0.0289046243991143","5064.80488845931","6035.32710824889","0.999991000887301","0.999955004436503","0.19999820017746","0.998128257769942"
"245","rh_inferiorparietal","unconstrained","84","0.00587204525122809","91.1811186610698","21","1.00871755392973e-10","7310.53023001941","21","0","0.990372339993591","0.990372339993591","0.990372339993591","0.987527427451616","0.987527427451616","0.987527427451616","0.990372339993591","0.990372339993591","16118.815091617","16164.4056509475","-32069.6301832339","-31485.2209359137","7764","-31752.1558221187","0.0950752289389223","0.0755565199649032","0.115509700489497","0.000132194533451258","0.0005616669008914","0.000725108851089442","0.0400161145492878","0.0400161145492878","0.0516605817431066","0.598727742193107","0.00196204616064206","0.465542851090647","0.051676084914605","2782.87343107451","3316.04365326321","0.999981325149198","0.99990662574599","0.19999626502984","0.995490548667312"
"246","rh_inferiortemporal","unconstrained","84","0.00631738858338038","98.0964099227306","21","6.25510754304059e-12","7624.00158218401","21","0","0.989859740381563","0.989859740381563","0.989859740381563","0.987133212281597","0.987133212281597","0.987133212281597","0.989859740381563","0.989859740381563","13769.8522260673","13818.9004310286","-27371.7044521345","-26787.2952048143","7764","-27054.2300910193","0.0996493142078412","0.080245781518991","0.119965970952973","2.74167232879874e-05","0.000610634002781052","0.000788325107799664","0.034283082807766","0.034283082807766","0.0442592695903758","0.482314251051827","0.00220148515056205","0.375188401934681","0.0442868334594216","2586.76569334884","3082.35016309886","0.99997799845038","0.999889992251901","0.199995599690076","0.99504731229275"
"247","rh_isthmuscingulate","unconstrained","84","0.00163887094941057","25.4483881024474","21","0.228266604684439","11957.5840701246","21","0","0.999627331565185","0.999627331565185","0.999627331565185","0.997871778450128","0.997871778450128","0.997871778450128","0.999627331565185","0.999627331565185","14299.3156373039","14312.0398313551","-28430.6312746077","-27846.2220272875","7764","-28113.1569134925","0.0239363855699528","0","0.052477838759626","0.929654476905366","0.000291686230406983","0.000376565304228088","0.014636480135796","0.014636480135796","0.0188956146043445","0.163349025382173","0.000323191743440435","0.127374803400569","0.0188967624010658","9968.40266604501","11878.742020358","0.999989750816856","0.999948754084281","0.199997950163371","0.999713565753047"
"248","rh_lateraloccipital","unconstrained","84","0.00288126361656302","44.7402614379906","21","0.00187311431712345","9139.3928417848","21","0","0.997396442350103","0.997396442350103","0.997396442350103","0.995104679029285","0.995104679029285","0.995104679029285","0.997396442350104","0.997396442350103","16539.7827324579","16562.1528631769","-32911.5654649157","-32327.1562175955","7764","-32594.0911038005","0.0552967981754672","0.032584103806571","0.0777865377870051","0.321543377771483","0.000307555806200135","0.00039705283848084","0.0231433436062608","0.0231433436062608","0.0298779281208679","0.302846952483103","0.000839811326033721","0.235735801135071","0.0298826979074141","5670.48701831891","6757.09348268472","0.99998766992961","0.999938349648048","0.199997533985922","0.998472300178988"
"249","rh_lateralorbitofrontal","unconstrained","84","0.0022620929203635","35.1257788674044","21","0.0273505760416617","4103.67659606909","21","0","0.996540069110298","0.996540069110298","0.996540069110298","0.991440412506909","0.991440412506909","0.991440412506909","0.996540069110298","0.996540069110298","13181.3499544667","13198.9128439004","-26194.6999089334","-25610.2906616131","7764","-25877.2255478181","0.0426543608094097","0.0143641760623286","0.0666729079536166","0.662827609849632","0.000371083240414133","0.00047906640339354","0.0257952703595701","0.0257952703595701","0.0333015508378442","0.392492055773921","0.000849862628824461","0.305122134899449","0.0333063421923699","7222.31550097142","8606.34338201721","0.999993351251201","0.999966756256005","0.19999867025024","0.999090716401071"
"250","rh_lingual","unconstrained","84","0.00181899944779938","28.2454234254288","21","0.1333270983556","10153.9224617351","21","0","0.999284962117021","0.999284962117021","0.999284962117021","0.997218274658698","0.997218274658698","0.997218274658698","0.999284962117021","0.999284962117021","16324.7458747643","16338.868586477","-32481.4917495287","-31897.0825022084","7764","-32164.0173884134","0.0305484459658928","0","0.0570385419817983","0.874255782574157","0.000209618441006485","0.000270616243692026","0.0152444143705982","0.0152444143705982","0.0196804543266706","0.185569666963817","0.000435958357676524","0.14455175937935","0.0196825548915182","8981.36923002972","10702.5350473624","0.999990742651031","0.999953713255155","0.199998148530206","0.999533505067147"
"251","rh_medialorbitofrontal","unconstrained","84","0.00330956099822307","51.3908631804078","21","0.000232899100936157","4666.58545693365","21","0","0.993458119872696","0.993458119872696","0.993458119872696","0.98898748053482","0.98898748053482","0.98898748053482","0.993458119872696","0.993458119872696","13578.8122645362","13604.5076961264","-26989.6245290723","-26405.2152817521","7764","-26672.1501679571","0.0625646118167326","0.041057147557715","0.0844580868892226","0.156180319914882","0.000411687201019733","0.000531485891132057","0.0295276856260698","0.0295276856260698","0.0381200782272721","0.420564305092386","0.00121107451930947","0.32710605146528","0.0381276265236477","4936.78655272684","5882.77294578028","0.999989091086661","0.999945455433303","0.199997818217332","0.998044748673293"
"252","rh_middletemporal","unconstrained","84","0.0058363938342985","90.6275234589872","21","1.25750743151798e-10","9398.42738735282","21","0","0.992574986658613","0.992574986658613","0.992574986658613","0.990357160860662","0.990357160860663","0.990357160860663","0.992574986658613","0.992574986658613","13832.6435362508","13877.9572979803","-27497.2870725015","-26912.8778251813","7764","-27179.8127113863","0.0946995054048822","0.0751704381903462","0.115144270360463","0.000149422730248872","0.000779405852758046","0.00100620862922283","0.0312912625991221","0.0312912625991221","0.0403968463094009","0.399164728420143","0.00203625743655662","0.310835227839857","0.0404185173901313","2799.86641207482","3336.2934867696","0.999973714524092","0.99986857262046","0.199994742904818","0.995526039948566"
"253","rh_parahippocampal","unconstrained","84","0.00192344405410027","29.867239272069","21","0.0946884510295546","11235.0107670591","21","0","0.99920927137879","0.99920927137879","0.99920927137879","0.997341592287598","0.997341592287598","0.997341592287598","0.99920927137879","0.99920927137879","8746.96725878756","8761.9008784236","-17325.9345175751","-16741.5252702549","7764","-17008.4601564599","0.0337949221560406","0","0.0594859223085068","0.833105509271596","0.000567432814104657","0.000732552613039648","0.0143265564360352","0.0143265564360352","0.0184955048284217","0.12809125672346","0.000445357709911253","0.100249577423336","0.0184978477628869","8493.72773784928","10121.4328247871","0.999981340858649","0.999906704293247","0.19999626817173","0.999429114635329"
"254","rh_paracentral","unconstrained","84","0.00389941798150721","60.550162416844","21","1.05396148615267e-05","7915.97908492335","21","0","0.994990466473512","0.994990466473512","0.994990466473512","0.992350894088115","0.992350894088115","0.992350894088115","0.994990466473512","0.994990466473512","13910.0360357248","13940.3111169332","-27652.0720714496","-27067.6628241293","7764","-27334.5977103343","0.0713725760943706","0.0507448771071232","0.0927187694080044","0.0445864710079205","0.000417543915775733","0.000539046877369882","0.0258880379533257","0.0258880379533257","0.0334213132864053","0.359645920714088","0.00105285459389123","0.279786238191328","0.0334285589533222","4190.1602151726","4993.04918120472","0.99998536569054","0.999926828452702","0.199997073138108","0.997456218600008"
"255","rh_parsopercularis","unconstrained","84","0.00250788232981065","38.9423968172997","21","0.00997195697102204","8875.78668802125","21","0","0.997973706487862","0.997973706487862","0.997973706487862","0.99561251321307","0.99561251321307","0.99561251321307","0.997973706487862","0.997973706487862","14928.07857568","14947.5497740887","-29688.1571513601","-29103.7479040398","7764","-29370.6827902448","0.0480725838181556","0.0231920234752203","0.0713404378917218","0.521536236071682","0.000267281300703148","0.000345058675458649","0.0173378156613688","0.0173378156613688","0.0223830237720318","0.255351480978857","0.000733059414250654","0.198557307392015","0.0223889054652293","6514.57780079419","7762.96160017914","0.999991484727414","0.999957423637071","0.199998296945483","0.998845180660181"
"256","rh_parsorbitalis","unconstrained","84","0.00138020399750018","21.4318076731829","21","0.432859474893218","8384.96058331688","21","0","0.999948372823033","0.999948372823033","0.999948372823033","0.997444018077339","0.997444018077339","0.997444018077339","0.999948372823033","0.999948372823033","10417.286769823","10428.0026736596","-20666.573539646","-20082.1642923258","7764","-20349.0991785308","0.00745765716111112","0","0.0448926142205364","0.976365778772967","0.000453096716489718","0.000584945345728648","0.0171067194453972","0.0171067194453972","0.0220846798400886","0.202043097875599","0.000378077621190292","0.157437614007785","0.022085960392012","11836.4146923534","14104.7747876509","0.999992793662751","0.999963968313755","0.19999855873255","0.999972192061482"
"257","rh_parstriangularis","unconstrained","84","0.00416470493233262","64.669538189261","21","2.44762965373457e-06","7176.38791214166","21","0","0.993896971243843","0.993896971243843","0.993896971243843","0.990988567092388","0.990988567092388","0.990988567092388","0.993896971243843","0.993896971243843","14307.3875577245","14339.7223268192","-28446.7751154491","-27862.3658681288","7764","-28129.3007543338","0.0749974567568631","0.0546258700512475","0.096160134533929","0.0232831299420005","0.000455875201917386","0.000588532354991659","0.0271245017103604","0.0271245017103604","0.0350175811328001","0.367655968058382","0.00145915293734975","0.286095842098068","0.0350309708496217","3923.31549074219","4675.06134601118","0.999984391137494","0.999921955687469","0.199996878227499","0.997191641577162"
"258","rh_pericalcarine","unconstrained","84","0.00177294233427382","27.5302485666038","21","0.15398359397055","8466.53033206571","21","0","0.999226780520602","0.999226780520602","0.999226780520602","0.996748343478752","0.996748343478752","0.996748343478752","0.999226780520602","0.999226780520602","12505.8321609064","12519.5972851897","-24843.6643218128","-24259.2550744925","7764","-24526.1899606975","0.0290016089877775","0","0.0559165442308004","0.890322151301761","0.000363088558373763","0.000468745313260015","0.0182796112385511","0.0182796112385511","0.0235988766340182","0.151598160458041","0.000465465078559569","0.11884489876836","0.023600654061615","9214.65932476843","10980.5372164381","0.99998071556709","0.999903577835449","0.199996143113418","0.999579541755413"
"259","rh_postcentral","unconstrained","84","0.0042650838543024","66.2282220896077","21","1.39552991906822e-06","7972.35411692425","21","0","0.994311884312467","0.994311884312467","0.994311884312467","0.991692764631589","0.991692764631589","0.991692764631589","0.994311884312467","0.994311884312467","13181.2852324162","13214.399343461","-26194.5704648324","-25610.1612175122","7764","-25877.0961037172","0.0763241532146745","0.0560353256852187","0.0974246308209136","0.017981199440724","0.000590572839576638","0.000762426257467581","0.032319017264645","0.032319017264645","0.0417236718772533","0.350782933614302","0.00131604031947739","0.273638820436455","0.0417317331894254","3831.00363614902","4565.05712214113","0.999972998100848","0.999864990504239","0.19999459962017","0.99709154957883"
"260","rh_posteriorcingulate","unconstrained","84","0.00210351934087024","32.6634483250331","21","0.0500847466036169","10350.3639143542","21","0","0.998870845443946","0.998870845443946","0.998870845443946","0.996844222232637","0.996844222232637","0.996844222232637","0.998870845443946","0.998870845443946","16887.7047280878","16904.0364522503","-33607.4094561756","-33023.0002088553","7764","-33289.9350950603","0.0387588356000639","0","0.0634335616442166","0.748358261859356","0.000221223743591249","0.000285598624904856","0.0161055598180861","0.0161055598180861","0.0207921883189316","0.230093748086874","0.000543136169180287","0.178961032388335","0.0207955204854993","7766.69359409867","9255.05626824653","0.999991876419149","0.999959382095746","0.19999837528383","0.999249158354231"
"261","rh_precentral","unconstrained","84","0.00557196775015789","86.5215152244517","21","6.38217589887802e-10","5794.80699572536","21","0","0.988651938786149","0.988651938786149","0.988651938786149","0.985069129086046","0.985069129086046","0.985069129086046","0.988651938786149","0.988651938786149","11940.3784620784","11983.6392196906","-23712.7569241567","-23128.3476768365","7764","-23395.2825630415","0.0918648145681908","0.0722526543128465","0.112390522259651","0.000364487762253174","0.000755693704443833","0.000975596377381585","0.0413578006428402","0.0413578006428402","0.0533926910418288","0.539506067558511","0.00187442330438216","0.41996118891567","0.0534063216351224","2932.69081425422","3494.57484009243","0.99997799544058","0.999889977202898","0.199995599088116","0.995789317808202"
"262","rh_precuneus","unconstrained","84","0.00178822809089624","27.7676057954368","21","0.146866239062199","8708.4616900607","21","0","0.999220991581099","0.999220991581099","0.999220991581099","0.996811422409181","0.996811422409181","0.996811422409181","0.999220991581099","0.999220991581099","18078.4360887464","18092.3198916442","-35988.8721774929","-35404.4629301726","7764","-35671.3978163776","0.0295239705514821","0","0.0562920210063918","0.885134209015112","0.000163315489236861","0.00021083938999736","0.0159349892691521","0.0159349892691521","0.02057198268714","0.270654094064371","0.000473927995254928","0.210256149263743","0.0205743475313231","9135.90105295884","10886.6842372954","0.999995214963386","0.999976074816931","0.199999042992677","0.99956426254259"
"263","rh_rostralanteriorcingulate","unconstrained","84","0.00163069926390918","25.3214981699818","21","0.233508392116651","6299.2700651743","21","0","0.999311673737332","0.999311673737332","0.999311673737332","0.995980248837088","0.995980248837088","0.995980248837088","0.999311673737332","0.999311673737332","8097.27751318273","8109.93826226772","-16026.5550263655","-15442.1457790452","7764","-15709.0806652502","0.0235925238825919","0","0.0522590388975359","0.931697080995631","0.000615387616291972","0.000794461996453696","0.0197937333966607","0.0197937333966607","0.0255535999348454","0.210066511273309","0.00054516738384625","0.163922642220642","0.0255558555999697","10018.3508579988","11938.2632174329","0.999989580169264","0.999947900846319","0.199997916033853","0.999721735131277"
"264","rh_rostralmiddlefrontal","unconstrained","84","0.00532437316210749","82.6768664612051","21","2.86823209627585e-09","6231.31006907747","21","0","0.99006863332504","0.99006863332504","0.99006863332504","0.986732024960291","0.986732024960291","0.986732024960291","0.99006863332504","0.99006863332504","16006.441368834","16047.7798020646","-31844.882737668","-31260.4734903478","7764","-31527.4083765528","0.0891288672627857","0.0694273281184152","0.109738616940823","0.000816562603690896","0.000543732817259725","0.000701956048677785","0.0378556988723469","0.0378556988723469","0.0488714970972141","0.535982277011147","0.00185042031324235","0.416943133893718","0.0488861395775449","3069.02062385741","3657.03344263966","0.999981905826691","0.999909529133453","0.199996381165338","0.996035900379125"
