"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"228","uncon_v_timecon","lh_superiortemporal",23704.0514946703,-11.2486915232985,23959.8072936732,-87.9754312241603,27.1772695897605,12.7513084766885,0.387372845999314,"nonsig"
"328","timecon_v_con","lh_superiortemporal",23809.1644814354,105.112986765078,23988.1935407374,28.3862470642161,156.290256354843,129.112986765082,9.29843105592501e-22,"sig"
"528","uncon_v_errcon","lh_superiortemporal",23819.6908151899,104.390628996221,24075.4466141927,27.6638892953597,142.81659010929,128.390628996218,1.29802410709731e-21,"sig"
"628","errcon_v_con","lh_superiortemporal",23809.1644814354,-10.526333754442,23988.1935407374,-87.2530734553038,156.290256354843,13.4736662455531,0.335572303477684,"nonsig"
"828","uncon_v_con","lh_superiortemporal",23809.1644814354,93.8642952417795,23988.1935407374,-59.5891841599441,156.290256354843,141.864295241771,1.05823640198499e-18,"sig"
"129","uncon","lh_supramarginal",28424.5235137255,NA,28757.0060524293,NA,57.5418834496402,NA,NA,NA
"229","uncon_v_timecon","lh_supramarginal",28416.3807730358,-8.14274068977102,28672.1365720386,-84.8694803906328,73.3991427598677,15.8572593102275,0.197861676628877,"nonsig"
"329","timecon_v_con","lh_supramarginal",28648.4225895662,232.041816530469,28827.4516488682,155.315076829607,329.440959290344,256.041816530476,7.50948456345786e-48,"sig"
"529","uncon_v_errcon","lh_supramarginal",28656.4686184147,231.945104689141,28912.2244174175,155.218364988279,313.486988138785,255.945104689145,7.86678057946025e-48,"sig"
"629","errcon_v_con","lh_supramarginal",28648.4225895662,-8.0460288484428,28827.4516488682,-84.7727685493046,329.440959290344,15.9539711515586,0.193353376518547,"nonsig"
"829","uncon_v_con","lh_supramarginal",28648.4225895662,223.899075840698,28827.4516488682,70.4455964389745,329.440959290344,271.899075840703,7.24782372789524e-44,"sig"
"130","uncon","lh_frontalpole",-9588.57117190912,NA,-9256.08863320539,NA,21.8746578729583,NA,NA,NA
