"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"246","uncon_v_timecon","rh_medialorbitofrontal",-22329.4949359081,8.90721648811814,-22253.6510998074,-6.26155073203336,16.0110436693308,12.9072164881132,0.00157482953539602,"sig"
"346","timecon_v_con","rh_medialorbitofrontal",-22219.7001953702,109.794740537935,-22159.0251264896,94.6259733177831,129.805784207258,113.794740537927,1.94888430175501e-25,"sig"
"546","uncon_v_errcon","rh_medialorbitofrontal",-22228.8550393835,109.547113012781,-22153.0112032827,94.3783457926293,116.650940193996,113.547113012778,2.20575712754379e-25,"sig"
"646","errcon_v_con","rh_medialorbitofrontal",-22219.7001953702,9.15484401327194,-22159.0251264896,-6.01392320687955,129.805784207258,13.1548440132619,0.00139143177693869,"sig"
"846","uncon_v_con","rh_medialorbitofrontal",-22219.7001953702,118.701957026053,-22159.0251264896,88.3644225857497,129.805784207258,126.70195702604,1.97503485215684e-26,"sig"
"147","uncon","rh_middletemporal",-1575.72354096109,NA,-1484.71093764018,NA,0.840361017353572,NA,NA,NA
"247","uncon_v_timecon","rh_middletemporal",-1554.89205158498,20.8314893761133,-1479.04821548422,5.66272215596109,25.6718503934434,24.8314893760898,4.05425063368756e-06,"sig"
"347","timecon_v_con","rh_middletemporal",6117.53628509708,7672.42833668206,6178.21135397769,7657.25956946191,7702.10018707551,7676.42833668207,0,"sig"
"547","uncon_v_errcon","rh_middletemporal",6074.4689223739,7650.19246333499,6150.31275847466,7635.02369611484,7655.03282435229,7654.19246333494,0,"sig"
"647","errcon_v_con","rh_middletemporal",6117.53628509708,43.0673627231854,6178.21135397769,27.898595503033,7702.10018707551,47.06736272322,6.01799809299642e-11,"sig"
"847","uncon_v_con","rh_middletemporal",6117.53628509708,7693.25982605818,6178.21135397769,7662.92229161787,7702.10018707551,7701.25982605816,0,"sig"
"148","uncon","rh_parahippocampal",-85409.4410424621,NA,-85318.4284391412,NA,3.43939889407432,NA,NA,NA
"248","uncon_v_timecon","rh_parahippocampal",-85393.713554113,15.7274883491482,-85317.8697180122,0.558721128996694,23.1668872432391,19.7274883491648,5.20271856735009e-05,"sig"
"348","timecon_v_con","rh_parahippocampal",-85331.381670549,62.3318835639511,-85270.7066016684,47.1631163437996,89.498770807163,66.3318835639239,3.94652171679062e-15,"sig"
"548","uncon_v_errcon","rh_parahippocampal",-85344.9539365727,64.4871058894933,-85269.1101004719,49.3183386693418,71.9265047835777,68.4871058895034,1.34342651401827e-15,"sig"
"648","errcon_v_con","rh_parahippocampal",-85331.381670549,13.5722660236061,-85270.7066016684,-1.59650119654543,89.498770807163,17.5722660235853,0.000152837848577087,"sig"
"848","uncon_v_con","rh_parahippocampal",-85331.381670549,78.0593719130993,-85270.7066016684,47.7218374727963,89.498770807163,86.0593719130887,9.04045770858049e-18,"sig"
"149","uncon","rh_paracentral",-36858.1167700612,NA,-36767.1041667403,NA,0.264323727067779,NA,NA,NA
"249","uncon_v_timecon","rh_paracentral",-36850.5531508381,7.56361922307406,-36774.7093147374,-7.60514799707744,11.8279429501857,11.563619223118,0.00308313108738132,"sig"
"349","timecon_v_con","rh_paracentral",-36781.0085949561,69.5445558820647,-36720.3335260755,54.3757886619132,85.3724988322563,73.5445558820706,1.0715257280289e-16,"sig"
"549","uncon_v_errcon","rh_paracentral",-36790.308782857,67.8079872041853,-36714.4649467563,52.6392199840338,72.0723109312662,71.8079872041984,2.55325211493307e-16,"sig"
"649","errcon_v_con","rh_paracentral",-36781.0085949561,9.30018790095346,-36720.3335260755,-5.86857931919803,85.3724988322563,13.3001879009901,0.00129390053715921,"sig"
"849","uncon_v_con","rh_paracentral",-36781.0085949561,77.1081751051388,-36720.3335260755,46.7706406648358,85.3724988322563,85.1081751051885,1.43887647885929e-17,"sig"
"150","uncon","rh_parsopercularis",-29823.420355878,NA,-29732.4077525571,NA,3.48494731115506,NA,NA,NA
"250","uncon_v_timecon","rh_parsopercularis",-29808.3131631261,15.1071927518897,-29732.4693270253,-0.0615744682618242,22.5921400630709,19.1071927519158,7.09456564604626e-05,"sig"
"350","timecon_v_con","rh_parsopercularis",-29157.1582225766,651.154940549448,-29096.483153696,635.986173329296,677.747080612507,655.154940549436,5.43140595188773e-143,"sig"
"550","uncon_v_errcon","rh_parsopercularis",-29180.3099731748,643.110382703155,-29104.4661370741,627.941615483003,650.595330014306,647.110382703151,3.0322555865561e-141,"sig"
"650","errcon_v_con","rh_parsopercularis",-29157.1582225766,23.1517505981828,-29096.483153696,7.98298337803135,677.747080612507,27.1517505982006,1.27078555801289e-06,"sig"
"850","uncon_v_con","rh_parsopercularis",-29157.1582225766,666.262133301338,-29096.483153696,635.924598861035,677.747080612507,674.262133301352,1.30293619860232e-144,"sig"
"151","uncon","rh_parsorbitalis",-71851.9496680019,NA,-71760.937064681,NA,3.81545421753913,NA,NA,NA
"251","uncon_v_timecon","rh_parsorbitalis",-71840.8885333523,11.0611346496007,-71765.0446972515,-4.10763257055078,18.8765888671363,15.0611346495972,0.000536433838122349,"sig"
"351","timecon_v_con","rh_parsorbitalis",-71468.9378894887,371.950643863573,-71408.2628206081,356.781876643421,394.827232730691,375.950643863555,2.30863327532803e-82,"sig"
"551","uncon_v_errcon","rh_parsorbitalis",-71477.9863195853,373.963348416568,-71402.1424834846,358.794581196416,381.778802634158,377.963348416619,8.4392083785326e-83,"sig"
"651","errcon_v_con","rh_parsorbitalis",-71468.9378894887,9.04843009660544,-71408.2628206081,-6.12033712354605,394.827232730691,13.048430096533,0.00146747058865314,"sig"
"851","uncon_v_con","rh_parsorbitalis",-71468.9378894887,383.011778513173,-71408.2628206081,352.67424407287,394.827232730691,391.011778513152,2.43358593635968e-83,"sig"
"152","uncon","rh_parstriangularis",-20894.0739470618,NA,-20803.0613437409,NA,1.26454862292933,NA,NA,NA
"252","uncon_v_timecon","rh_parstriangularis",-20892.3775002744,1.69644678741315,-20816.5336641736,-13.4723204327383,6.9609954103993,5.69644678746997,0.0579471787996626,"nonsig"
"352","timecon_v_con","rh_parstriangularis",-20457.4791011306,434.898399143745,-20396.80403225,419.729631923594,445.859394554156,438.898399143757,4.94793023873785e-96,"sig"
"552","uncon_v_errcon","rh_parstriangularis",-20459.6458710261,434.428076035721,-20383.8020349253,419.25930881557,439.692624658714,438.428076035784,6.259691542495e-96,"sig"
"652","errcon_v_con","rh_parstriangularis",-20457.4791011306,2.16676989543703,-20396.80403225,-13.0019973247145,445.859394554156,6.16676989544214,0.0458039499687749,"sig"
"852","uncon_v_con","rh_parstriangularis",-20457.4791011306,436.594845931158,-20396.80403225,406.257311490855,445.859394554156,444.594845931227,6.40235241016101e-95,"sig"
"153","uncon","rh_pericalcarine",-33158.8886249191,NA,-33067.8760215982,NA,3.84433647769984,NA,NA,NA
"253","uncon_v_timecon","rh_pericalcarine",-33157.3661186818,1.52250623735017,-33081.522282581,-13.6462609828013,9.36684271501833,5.52250623731849,0.0632125059367155,"nonsig"
"353","timecon_v_con","rh_pericalcarine",-33040.2370020564,117.129116625358,-32979.5619331758,101.960349405206,130.495959340442,121.129116625424,4.97905043985171e-27,"sig"
"553","uncon_v_errcon","rh_pericalcarine",-33042.7794594765,116.109165442635,-32966.9356233757,100.940398222483,123.953501920396,120.109165442697,8.29136647325775e-27,"sig"
"653","errcon_v_con","rh_pericalcarine",-33040.2370020564,2.54245742007333,-32979.5619331758,-12.6263098000782,130.495959340442,6.54245742004585,0.0379597568752343,"sig"
"853","uncon_v_con","rh_pericalcarine",-33040.2370020564,118.651622862708,-32979.5619331758,88.3140884224049,130.495959340442,126.651622862742,2.02457936727813e-26,"sig"
"154","uncon","rh_postcentral",17563.6298149569,NA,17654.6424182778,NA,4.69546690367885,NA,NA,NA
"254","uncon_v_timecon","rh_postcentral",17582.9126033276,19.2827883707178,17658.7564394284,4.11402115056626,27.9782552744204,23.2827883707415,8.79441070552623e-06,"sig"
"354","timecon_v_con","rh_postcentral",19010.4781141207,1427.56551079301,19071.1531830013,1412.39674357286,1459.54376606741,1431.56551079299,1.37879306326142e-311,"sig"
"554","uncon_v_errcon","rh_postcentral",18975.4453902682,1411.81557531131,19051.289226369,1396.64680809115,1420.51104221501,1415.81557531133,3.62705486314734e-308,"sig"
"654","errcon_v_con","rh_postcentral",19010.4781141207,35.0327238524224,19071.1531830013,19.8639566322709,1459.54376606741,39.0327238524083,3.34311802102961e-09,"sig"
"854","uncon_v_con","rh_postcentral",19010.4781141207,1446.84829916373,19071.1531830013,1416.51076472343,1459.54376606741,1454.84829916374,8.83263266138464e-314,"sig"
"155","uncon","rh_posteriorcingulate",-47836.317491767,NA,-47745.3048884461,NA,1.21620358464723,NA,NA,NA
"255","uncon_v_timecon","rh_posteriorcingulate",-47806.8743238871,29.4431678798283,-47731.0304877864,14.2744006596768,34.6593714644753,33.4431678798281,5.46900557659821e-08,"sig"
"355","timecon_v_con","rh_posteriorcingulate",-45608.963511644,2197.91081224317,-45548.2884427634,2182.74204502302,2236.57018370767,2201.91081224319,0,"sig"
"555","uncon_v_errcon","rh_posteriorcingulate",-45630.5532909595,2205.76420080748,-45554.7094548587,2190.59543358732,2210.98040439212,2209.76420080747,0,"sig"
"655","errcon_v_con","rh_posteriorcingulate",-45608.963511644,21.5897793155236,-45548.2884427634,6.42101209537213,2236.57018370767,25.5897793155486,2.7749171757876e-06,"sig"
"855","uncon_v_con","rh_posteriorcingulate",-45608.963511644,2227.353980123,-45548.2884427634,2197.0164456827,2236.57018370767,2235.35398012302,0,"sig"
"156","uncon","rh_precentral",26754.4838400219,NA,26845.4964433428,NA,6.37563489960833,NA,NA,NA
"256","uncon_v_timecon","rh_precentral",26793.8464798991,39.3626398771885,26869.6903159998,24.193872657037,49.7382747767953,43.362639877187,3.83638681997577e-10,"sig"
"356","timecon_v_con","rh_precentral",28473.103851059,1679.25737115994,28533.7789199396,1664.08860393979,1732.99564593676,1683.25737115997,0,"sig"
